group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
information_type,Not labeled,summary_word_count,19,16.263157894736842,16.0,2.4909191802571797,12.0,13.8,14.5,16.0,17.5,19.2,22.0
information_type,Not labeled,summary_char_length,19,114.84210526315789,115.0,16.170147934095294,89.0,99.39999999999999,101.0,115.0,124.0,135.8,145.0
information_type,Not labeled,summary_sentence_count,19,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Other Useful Information,reward,101,0.6130228797067737,0.6032458653052648,0.07737982131589778,0.41400177597999566,0.5067587226629257,0.5786879131427178,0.6032458653052648,0.6480495408177376,0.7250620824098587,0.823652665813764
information_type,Other Useful Information,relevance,101,0.7954501854901267,0.7979156374931335,0.0344034824200068,0.6993414759635925,0.7563019096851349,0.771178662776947,0.7979156374931335,0.8196779191493988,0.8333948850631714,0.8687248229980469
information_type,Other Useful Information,factuality,101,0.5352929423092345,0.5333333333333333,0.10158782955127396,0.3,0.41666666666666663,0.475,0.5333333333333333,0.58,0.65,0.93
information_type,Other Useful Information,role_coverage,101,0.5346534653465347,0.5,0.23724908579986412,0.0,0.5,0.5,0.5,0.5,1.0,1.0
information_type,Other Useful Information,urgency,101,0.46930693069306934,0.5,0.187479371802567,0.0,0.4,0.4,0.5,0.5,0.5,1.0
information_type,Other Useful Information,summary_word_count,101,16.900990099009903,16.0,3.13529887090545,11.0,13.0,15.0,16.0,18.0,20.0,28.0
information_type,Other Useful Information,summary_char_length,101,115.52475247524752,113.0,19.535400717367402,75.0,93.0,102.0,113.0,124.0,139.0,189.0
information_type,Other Useful Information,summary_sentence_count,101,1.0396039603960396,1.0,0.1959995958775385,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Sympathy and support,reward,24,0.5775427845491491,0.5772120781739554,0.09338494784984858,0.37121326185085557,0.45412165643139313,0.5559053054418077,0.5772120781739554,0.6066420101039289,0.6896034106446637,0.795293121269116
information_type,Sympathy and support,relevance,24,0.7688856845100721,0.7633500397205353,0.037762018063896154,0.7099001109600067,0.7217354819178581,0.7475186586380005,0.7633500397205353,0.7961040735244751,0.8134581714868545,0.8559707701206207
information_type,Sympathy and support,factuality,24,0.507064513215829,0.5182186234817814,0.07468603108546162,0.3,0.4310909090909091,0.48190789473684204,0.5182186234817814,0.5333333333333333,0.5481818181818181,0.7307692307692308
information_type,Sympathy and support,role_coverage,24,0.4583333333333333,0.5,0.25180507759266746,0.0,0.0,0.5,0.5,0.5,0.5,1.0
information_type,Sympathy and support,urgency,24,0.45,0.5,0.27662562992324985,0.0,0.0,0.4,0.5,0.5,0.8499999999999996,1.0
information_type,Sympathy and support,summary_word_count,24,16.833333333333332,16.0,4.039658473152173,13.0,14.0,14.75,16.0,16.25,22.899999999999995,28.0
information_type,Sympathy and support,summary_char_length,24,115.70833333333333,108.5,28.834579431898998,91.0,92.6,99.75,108.5,112.0,162.89999999999998,195.0
information_type,Sympathy and support,summary_sentence_count,24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
