group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
disaster_type,Meteorite,relevance,29,0.783417661128373,0.7930425405502319,0.03974355441083983,0.6993414759635925,0.7091104924678803,0.7725060880184174,0.7930425405502319,0.8110637962818146,0.8203226745128631,0.8532471060752869
disaster_type,Meteorite,factuality,29,0.5365385285212871,0.5153846153846154,0.11009232950372166,0.43999999999999995,0.43999999999999995,0.475,0.5153846153846154,0.5333333333333333,0.5939999999999999,0.9222222222222222
disaster_type,Meteorite,role_coverage,29,0.4482758620689655,0.5,0.1549670233473017,0.0,0.40000000000000013,0.5,0.5,0.5,0.5,0.5
disaster_type,Meteorite,urgency,29,0.43448275862068964,0.5,0.20402356668666197,0.0,0.0,0.4,0.5,0.5,0.5,1.0
disaster_type,Meteorite,summary_word_count,29,16.0,16.0,2.6049403612586386,11.0,13.0,14.0,16.0,18.0,19.0,21.0
disaster_type,Meteorite,summary_char_length,29,109.3103448275862,109.0,17.79868263238254,72.0,87.8,98.0,109.0,123.0,133.4,142.0
disaster_type,Meteorite,summary_sentence_count,29,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
disaster_type,Shootings,reward,23,0.6305876345708269,0.6244825308521589,0.07190347629798657,0.4702257542312145,0.560645541756442,0.570462098237541,0.6244825308521589,0.7008448116423993,0.7144157230257988,0.7362423598766327
disaster_type,Shootings,relevance,23,0.7775772725758345,0.763512134552002,0.045348880833821735,0.6997705698013306,0.7288402527570724,0.745467372238636,0.763512134552002,0.8097217381000519,0.8448982119560242,0.853549599647522
disaster_type,Shootings,factuality,23,0.5433075740684437,0.5333333333333333,0.11253569521434251,0.41666666666666663,0.4298181818181818,0.46527777777777773,0.5333333333333333,0.59,0.6436363636363637,0.9125
disaster_type,Shootings,role_coverage,23,0.6304347826086957,0.5,0.2244888792724398,0.5,0.5,0.5,0.5,0.75,1.0,1.0
disaster_type,Shootings,urgency,23,0.4826086956521739,0.5,0.37130258906749,0.0,0.0,0.2,0.5,0.75,1.0,1.0
disaster_type,Shootings,summary_word_count,23,16.0,16.0,2.746899078134205,9.0,13.0,14.5,16.0,18.0,18.8,21.0
disaster_type,Shootings,summary_char_length,23,107.47826086956522,109.0,14.326928127313872,66.0,93.39999999999999,102.5,109.0,114.5,122.0,136.0
disaster_type,Shootings,summary_sentence_count,23,1.0434782608695652,1.0,0.20851441405707477,1.0,1.0,1.0,1.0,1.0,1.0,2.0
disaster_type,Typhoon,reward,15,0.5965836733310095,0.595777639746666,0.06050638626366614,0.4793460314924066,0.5242862461371856,0.5891700276822754,0.595777639746666,0.616117316732804,0.6290324315657982,0.7458890110254288
disaster_type,Typhoon,relevance,15,0.7863363027572632,0.7878684401512146,0.04088381041783832,0.6839219629764557,0.7499540746212006,0.7667425274848938,0.7878684401512146,0.8174868524074554,0.8283993244171143,0.8453971743583679
