group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
disaster_type,Typhoon,summary_char_length,304,117.25,116.0,19.36696176277508,72.0,90.3,104.0,116.0,130.0,141.0,173.0
disaster_type,Typhoon,summary_sentence_count,304,1.006578947368421,1.0,0.08097675389169107,1.0,1.0,1.0,1.0,1.0,1.0,2.0
disaster_type,Wildfire,reward,872,0.6912824125491221,0.6889286554604769,0.062005112465563984,0.3851092930138111,0.5999598534554244,0.6717428789660335,0.6889286554604769,0.7084641475230455,0.7765106810033322,0.8130455644428729
disaster_type,Wildfire,relevance,872,0.7507409234775269,0.7547994002699852,0.04170395484018562,0.5768481476232409,0.6970157274603844,0.7268543928861617,0.7547994002699852,0.7804446313530206,0.7989777919650078,0.8684590339660644
disaster_type,Wildfire,factuality,872,0.4789241616092964,0.4782385975122452,0.005124740142879477,0.46733543276786804,0.47347719967365265,0.4753057137131691,0.4782385975122452,0.4815762862563133,0.4849409431219101,0.5094261765480042
disaster_type,Wildfire,role_coverage,872,0.6309250764525994,0.5,0.2522319007272412,0.0,0.5,0.5,0.5,1.0,1.0,1.0
disaster_type,Wildfire,urgency,872,0.9130351681957186,1.0,0.22501335938385766,0.0,0.5,1.0,1.0,1.0,1.0,1.0
disaster_type,Wildfire,summary_word_count,872,16.033256880733944,16.0,2.477924474639853,12.0,13.0,14.0,16.0,17.0,20.0,30.0
disaster_type,Wildfire,summary_char_length,872,112.31766055045871,109.0,14.154024309883726,79.0,97.0,103.0,109.0,120.0,131.0,185.0
disaster_type,Wildfire,summary_sentence_count,872,1.0022935779816513,1.0,0.04786381422189022,1.0,1.0,1.0,1.0,1.0,1.0,2.0
