group_field,group_value,numeric_field,count,mean,median,std,min,p10,p25,p50,p75,p90,max
information_type,Infrastructure and utilities,relevance,529,0.7013012792889578,0.7018583789467812,0.058779920394547644,0.57377763800323,0.6208527979254722,0.6549671068787575,0.7018583789467812,0.7479935020208359,0.7817644751071929,0.8676631420850753
information_type,Infrastructure and utilities,factuality,529,0.48000922523058653,0.4787980020046234,0.00612161841285989,0.46792522072792053,0.47389004230499265,0.4757816195487976,0.4787980020046234,0.48232030868530273,0.48808459043502805,0.5063589215278625
information_type,Infrastructure and utilities,role_coverage,529,0.6972274732199117,1.0,0.34261183710913196,0.0,0.0,0.5,1.0,1.0,1.0,1.0
information_type,Infrastructure and utilities,urgency,529,0.665406427221172,0.5,0.33136808249283184,0.0,0.4,0.4,0.5,1.0,1.0,1.0
information_type,Infrastructure and utilities,summary_word_count,529,18.31947069943289,19.0,2.951312449378371,12.0,15.0,16.0,19.0,20.0,22.0,30.0
information_type,Infrastructure and utilities,summary_char_length,529,124.05671077504726,124.0,18.732582752646554,79.0,102.8,109.0,124.0,134.0,147.0,208.0
information_type,Infrastructure and utilities,summary_sentence_count,529,1.007561436672968,1.0,0.08670913426276801,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information_type,Not applicable,reward,60,0.6556281170956467,0.6642105865105987,0.0932568585859624,0.4151578246243298,0.48652044787071647,0.6298571836133487,0.6642105865105987,0.7292633387082605,0.7630753899142146,0.776492483690381
information_type,Not applicable,relevance,60,0.6809709589241538,0.6889543943107128,0.05483603662894487,0.5432094264775514,0.6092800156027078,0.632624839246273,0.6889543943107128,0.7226615346968173,0.7432799571752546,0.7866405725479126
information_type,Not applicable,factuality,60,0.4740420147776604,0.47386738657951355,0.002211549841501642,0.46764618158340454,0.4715544283390045,0.47261273115873337,0.47386738657951355,0.4757714346051216,0.4767587810754776,0.47863948345184326
information_type,Not applicable,role_coverage,60,0.8472222222222222,1.0,0.30267431152560925,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0
information_type,Not applicable,urgency,60,0.6466666666666667,0.5,0.30613316403861535,0.0,0.4,0.5,0.5,1.0,1.0,1.0
information_type,Not applicable,summary_word_count,60,16.45,16.0,2.4385672370249556,13.0,14.0,14.75,16.0,19.0,20.0,22.0
information_type,Not applicable,summary_char_length,60,111.73333333333333,108.5,14.693324515259794,87.0,94.89999999999999,99.75,108.5,124.5,131.3,143.0
information_type,Not applicable,summary_sentence_count,60,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
information_type,Not labeled,reward,271,0.6496958166928097,0.6638858310878277,0.06943314180854598,0.3851092930138111,0.5545406140387058,0.6339058024529367,0.6638858310878277,0.6764692330360413,0.7462524095922709,0.7928599660098552
information_type,Not labeled,relevance,271,0.6855934303685184,0.6893223360180855,0.04712389207710113,0.5667919348925352,0.6162574160844088,0.661950233578682,0.6893223360180855,0.7170545503497123,0.7375837907195091,0.7925620168447495
information_type,Not labeled,factuality,271,0.4796412711433819,0.47840559482574463,0.005550794328899273,0.4708459973335266,0.4739266335964203,0.4758303612470627,0.47840559482574463,0.4822758734226227,0.48655006289482117,0.5047827363014221
information_type,Not labeled,role_coverage,271,0.9031365313653137,1.0,0.21889030412689256,0.0,0.5,1.0,1.0,1.0,1.0,1.0
information_type,Not labeled,urgency,271,0.5460024600246003,0.5,0.307464423975176,0.0,0.0,0.5,0.5,0.5,1.0,1.0
information_type,Not labeled,summary_word_count,271,17.29151291512915,16.0,2.610499086456101,12.0,15.0,16.0,16.0,19.0,21.0,26.0
